latitude,longitude,speed_kmh,off_route_distance_m,halt_duration_sec,is_anomaly
28.592338,77.272884,42.7,0.1,90.0,0
28.683881,77.241407,27.1,90.2,87.0,0
28.594538,77.16633,40.8,75.6,41.0,0
28.615792,77.243355,6.4,117.7,58.0,0
28.574228,77.216285,8.5,110.7,93.0,0
28.60975,77.187688,60.7,0.2,19.0,0
28.651834,77.156516,72.1,14.6,21.0,0
28.634972,77.25885,25.6,31.5,129.0,0
28.681415,77.189975,32.7,5.1,16.0,0
28.55001,77.263904,29.9,15.7,68.0,0
28.572682,77.164673,38.3,69.7,151.0,0
28.589855,77.318239,33.1,48.9,183.0,0
28.686746,77.350186,30.9,157.6,22.0,0
28.625439,77.245614,52.8,20.3,180.0,0
28.539647,77.283321,21.8,61.3,9.0,0
28.665112,77.19583,75.4,158.3,17.0,0
28.61598,77.190885,24.7,5.0,31.0,0
28.655016,77.278203,17.2,163.3,86.0,0
28.689678,77.22607,77.8,33.7,6.0,0
28.56162,77.149899,18.3,157.0,15.0,0
28.689662,77.222364,42.9,91.6,39.0,0
28.60679,77.157406,26.3,89.4,5.0,0
28.589804,77.209242,6.2,3.9,26.0,0
28.618233,77.270941,76.2,226.7,57.0,0
28.550875,77.291471,29.9,45.1,89.0,0
28.609504,77.232314,51.6,9.2,42.0,0
28.598365,77.285402,69.0,116.5,36.0,0
28.563592,77.195503,44.2,161.3,24.0,0
28.57818,77.303535,57.0,212.2,28.0,0
28.667406,77.182353,62.8,56.5,47.0,0
28.601616,77.17804,30.5,41.4,30.0,0
28.561463,77.195455,50.3,70.1,23.0,0
28.632908,77.181128,16.5,28.2,59.0,0
28.648833,77.244371,4.4,39.9,342.0,0
28.6104,77.281113,78.9,62.0,21.0,0
28.548794,77.219275,7.4,139.2,8.0,0
28.483175,77.234065,34.3,153.6,10.0,0
28.565458,77.149378,5.4,11.3,56.0,0
28.663213,77.223313,73.8,11.5,49.0,0
28.658642,77.307037,8.7,16.3,7.0,0
28.570698,77.289135,62.9,72.6,32.0,0
28.598704,77.163761,57.3,18.1,116.0,0
28.64539,77.196593,3.6,75.9,39.0,0
28.603577,77.388827,57.7,103.4,91.0,0
28.657316,77.239405,77.5,156.4,3.0,0
28.605639,77.294265,41.7,161.6,41.0,0
28.63458,77.298189,23.2,19.3,104.0,0
28.594361,77.162713,43.6,29.9,55.0,0
28.571304,77.254694,9.7,16.0,7.0,0
28.668785,77.227864,76.5,91.3,130.0,0
28.535402,77.305583,29.2,92.9,12.0,0
28.580515,77.316608,36.6,0.3,75.0,0
28.605783,77.176911,32.1,14.4,5.0,0
28.653433,77.390576,2.2,32.6,46.0,0
28.566556,77.226952,2.7,18.6,21.0,0
28.616842,77.250115,45.0,64.1,225.0,0
28.541174,77.085888,40.2,3.3,138.0,0
28.632519,77.268915,78.9,140.0,35.0,0
28.701686,77.110793,21.1,50.2,115.0,0
28.512522,77.211304,29.5,72.1,16.0,0
28.574131,77.190856,79.0,69.4,44.0,0
28.652347,77.241806,3.8,47.9,106.0,0
28.757682,77.227466,51.4,67.0,69.0,0
28.639903,77.247847,8.1,6.3,36.0,0
28.574028,77.280797,75.7,38.8,46.0,0
28.603071,77.168302,23.0,99.0,21.0,0
28.549157,77.20828,65.1,36.5,50.0,0
28.650757,77.176228,72.9,23.4,9.0,0
28.662805,77.172465,67.8,66.6,85.0,0
28.680814,77.315134,44.6,51.8,317.0,0
28.593996,77.155054,77.9,61.0,3.0,0
28.570124,77.177395,54.1,254.4,94.0,1
28.685248,77.328213,62.9,13.0,110.0,0
28.679541,77.212158,19.5,76.7,2.0,0
28.561106,77.215278,33.5,2.5,53.0,0
28.591722,77.238526,47.9,83.3,134.0,0
28.649976,77.158253,11.7,17.6,50.0,0
28.597888,77.172397,77.3,131.6,53.0,0
28.612082,77.187669,8.8,25.1,324.0,0
28.537045,77.270611,58.6,41.0,137.0,0
28.554384,77.252078,4.6,58.0,60.0,0
28.605928,77.186988,8.2,75.3,43.0,0
28.575561,77.211824,49.9,28.4,13.0,0
28.553099,77.257472,36.2,13.6,112.0,0
28.594793,77.099257,0.3,80.7,20.0,0
28.566623,77.233612,31.5,46.7,0.0,0
28.611903,77.256398,20.0,4.7,3.0,0
28.660125,77.172578,69.7,61.6,13.0,0
28.595437,77.251006,56.6,50.4,101.0,0
28.589196,77.21925,59.0,57.5,220.0,0
28.664185,77.309035,76.1,9.1,76.0,0
28.647176,77.192347,56.8,51.2,11.0,0
28.6504,77.248045,12.8,109.4,120.0,0
28.484465,77.145001,75.0,11.4,100.0,0
28.588085,77.22226,9.0,78.2,113.0,0
28.581913,77.259265,15.4,15.7,12.0,0
28.569221,77.19223,22.8,29.6,44.0,0
28.66318,77.27448,14.0,36.0,59.0,0
28.583327,77.26451,1.5,115.3,68.0,0
28.54098,77.225691,36.7,20.5,69.0,0
28.622808,77.204937,55.0,24.5,1.0,0
28.610119,77.064301,33.7,163.3,193.0,0
28.564379,77.186069,18.8,108.8,52.0,0
28.661394,77.27354,70.6,56.5,13.0,0
28.637044,77.20483,31.1,30.4,87.0,0
28.636883,77.241094,67.1,125.5,3.0,0
28.634698,77.1953,14.3,66.2,11.0,0
28.66498,77.147157,26.7,32.1,30.0,0
28.60273,77.255894,64.3,30.2,50.0,0
28.548422,77.157084,2.4,48.9,32.0,0
28.600139,77.205387,73.6,237.5,22.0,0
28.527719,77.236718,31.7,82.5,80.0,0
28.557397,77.184588,78.2,91.0,0.0,0
28.691454,77.297018,56.1,39.1,68.0,0
28.555471,77.317115,76.0,300.3,180.0,1
28.551803,77.178022,5.3,41.8,10.0,0
28.643981,77.179985,57.8,1.0,116.0,0
28.653661,77.196575,70.0,129.2,12.0,0
28.527184,77.276152,79.0,57.5,33.0,0
28.622939,77.242797,2.7,13.0,221.0,0
28.58308,77.25605,6.7,1.9,93.0,0
28.627029,77.284266,58.5,387.9,27.0,1
28.595366,77.173222,3.1,83.4,26.0,0
28.54222,77.243637,0.9,50.2,23.0,0
28.586432,77.221066,43.6,32.5,27.0,0
28.641789,77.240005,42.4,6.0,223.0,0
28.707685,77.275957,49.1,82.9,25.0,0
28.629992,77.210915,1.1,36.8,35.0,0
28.590954,77.183663,40.3,366.0,14.0,1
28.551518,77.165945,22.9,9.2,61.0,0
28.602577,77.306209,60.5,22.6,107.0,0
28.591578,77.216399,27.9,41.3,20.0,0
28.625789,77.150108,28.5,127.7,14.0,0
28.607519,77.28765,52.3,120.0,36.0,0
28.634479,77.133003,52.9,22.4,69.0,0
28.592515,77.141004,4.7,35.9,31.0,0
28.695956,77.202701,50.1,4.9,10.0,0
28.639691,77.191158,52.6,38.0,12.0,0
28.575165,77.234097,36.6,14.7,20.0,0
28.660556,77.122182,66.2,201.6,108.0,0
28.552699,77.234804,0.7,132.0,43.0,0
28.567766,77.28242,77.5,14.4,53.0,0
28.570451,77.169404,30.1,54.0,13.0,0
28.676919,77.199582,47.7,254.2,64.0,1
28.601562,77.178422,2.7,42.3,110.0,0
28.579066,77.234519,56.7,47.5,13.0,0
28.618705,77.164727,43.5,33.4,4.0,0
28.637603,77.15846,76.8,54.2,65.0,0
28.689959,77.210945,33.8,72.6,102.0,0
28.53565,77.235352,57.7,7.5,69.0,0
28.673666,77.226024,5.9,7.8,34.0,0
28.507133,77.19652,5.2,117.2,64.0,0
28.655814,77.251916,75.9,324.8,347.0,1
28.668664,77.230018,20.3,54.1,59.0,0
28.671253,77.16004,73.0,158.1,45.0,0
28.638942,77.084707,7.0,162.6,47.0,0
28.557245,77.244581,51.0,36.9,38.0,0
28.647854,77.205671,44.1,31.9,70.0,0
28.557125,77.163003,77.3,104.6,112.0,0
28.563565,77.299768,32.3,193.1,77.0,0
28.587687,77.299244,3.9,153.7,15.0,0
28.592192,77.282178,37.9,30.8,27.0,0
28.622535,77.229809,65.9,35.1,54.0,0
28.57573,77.060282,4.2,106.6,299.0,0
28.626985,77.277263,2.9,30.5,4.0,0
28.541884,77.172472,65.7,152.8,13.0,0
28.612441,77.190542,65.9,56.9,89.0,0
28.596877,77.263461,16.0,27.7,13.0,0
28.661191,77.320091,52.6,27.0,67.0,0
28.666224,77.295554,5.1,122.6,310.0,0
28.602002,77.227133,61.2,10.7,61.0,0
28.512526,77.255448,24.4,215.0,39.0,0
28.536786,77.163214,18.4,42.7,107.0,0
28.666687,77.13737,54.2,148.6,89.0,0
28.603332,77.272499,72.9,125.7,74.0,0
28.697958,77.234629,3.3,120.9,7.0,0
28.655335,77.146084,11.5,89.8,60.0,0
28.623259,77.2161,20.5,55.4,1.0,0
28.616927,77.249347,74.2,39.5,3.0,0
28.553055,77.263839,70.2,69.5,2.0,0
28.578934,77.249909,72.6,59.9,7.0,0
28.631314,77.200341,30.3,34.6,34.0,0
28.593246,77.176083,18.5,54.4,175.0,0
28.633914,77.224356,15.3,36.3,5.0,0
28.661962,77.258607,70.6,85.8,77.0,0
28.601517,77.263762,18.5,144.2,42.0,0
28.588923,77.297516,42.5,123.7,19.0,0
28.565685,77.22025,26.5,33.3,23.0,0
28.652244,77.162986,39.9,57.0,1.0,0
28.648175,77.272825,27.7,0.9,72.0,0
28.719854,77.222649,23.4,163.4,6.0,0
28.619343,77.154365,34.2,22.5,2.0,0
28.605668,77.249686,26.6,46.5,38.0,0
28.633866,77.289094,67.2,13.2,39.0,0
28.596102,77.237651,46.5,90.7,64.0,0
28.566234,77.289704,14.1,63.0,74.0,0
28.614939,77.194274,18.9,36.3,43.0,0
28.633391,77.182123,4.3,61.3,74.0,0
28.636705,77.261226,24.0,14.8,17.0,0
28.632703,77.200862,53.6,119.6,9.0,0
28.663694,77.27876,14.6,24.7,161.0,0
28.636526,77.227038,7.9,76.4,28.0,0
28.62403,77.279435,25.7,183.7,6.0,0
28.547221,77.250063,49.0,3.1,105.0,0
28.622794,77.173497,37.8,39.2,57.0,0
28.601957,77.118924,26.6,11.6,54.0,0
28.554419,77.257597,70.6,191.5,9.0,0
28.635543,77.246758,37.5,35.7,85.0,0
28.63641,77.167602,36.4,19.2,14.0,0
28.63177,77.258429,2.5,90.3,3.0,0
28.63828,77.288031,51.1,62.7,11.0,0
28.616696,77.183134,36.7,135.8,72.0,0
28.598164,77.121824,11.6,111.9,94.0,0
28.699002,77.267031,19.5,294.1,17.0,1
28.617912,77.282121,16.2,7.6,23.0,0
28.483371,77.181806,9.8,6.7,11.0,0
28.489114,77.2572,34.8,190.3,36.0,0
28.670747,77.235081,29.1,249.4,15.0,0
28.5188,77.213023,28.8,41.8,249.0,0
28.583283,77.247528,20.1,48.7,87.0,0
28.54971,77.193397,34.9,36.8,55.0,0
28.595371,77.163433,43.8,120.3,77.0,0
28.629805,77.238792,48.9,117.8,11.0,0
28.577267,77.231906,17.6,19.9,82.0,0
28.56972,77.091157,58.2,38.7,26.0,0
28.646964,77.159442,2.2,19.1,38.0,0
28.742094,77.18489,60.0,3.8,130.0,0
28.637521,77.244746,22.6,4.6,173.0,0
28.564799,77.14237,29.6,12.7,88.0,0
28.654057,77.202519,46.5,2.4,88.0,0
28.697707,77.315383,48.8,44.0,82.0,0
28.663667,77.22184,33.7,5.3,59.0,0
28.533314,77.224955,75.0,150.4,13.0,0
28.636922,77.21545,68.7,99.6,53.0,0
28.587548,77.267603,18.0,122.5,3.0,0
28.613126,77.220587,47.1,76.9,2.0,0
28.591793,77.207505,57.7,87.2,109.0,0
28.647637,77.22611,17.4,9.6,47.0,0
28.592853,77.284788,1.5,4.8,1.0,0
28.681392,77.238603,78.0,362.4,19.0,1
28.610351,77.221374,76.7,37.3,69.0,0
28.599326,77.27738,25.6,4.2,168.0,0
28.639089,77.192391,19.1,13.9,112.0,0
28.62836,77.058397,12.4,165.8,35.0,0
28.640521,77.240887,55.0,18.4,20.0,0
28.603838,77.240304,60.4,50.3,22.0,0
28.677225,77.187389,33.6,88.1,79.0,0
28.660013,77.205052,19.4,270.2,98.0,1
28.609886,77.281398,35.9,1.1,27.0,0
28.651634,77.241197,41.3,53.5,59.0,0
28.59735,77.292233,43.5,442.4,82.0,1
28.639013,77.231928,35.5,10.4,112.0,0
28.651766,77.210817,0.3,10.6,61.0,0
28.622986,77.25389,37.7,7.3,120.0,0
28.569493,77.236906,27.8,56.7,20.0,0
28.550828,77.240438,44.5,34.3,72.0,0
28.625175,77.206985,5.6,100.8,31.0,0
28.574307,77.189901,70.3,67.8,158.0,0
28.663216,77.191782,70.0,69.6,15.0,0
28.535062,77.244497,45.1,57.2,93.0,0
28.676362,77.250974,59.0,386.9,161.0,1
28.613048,77.087068,35.0,62.0,69.0,0
28.567786,77.18186,47.2,6.0,93.0,0
28.587933,77.138972,49.4,31.1,130.0,0
28.600321,77.193585,28.3,121.4,22.0,0
28.634651,77.188335,76.9,79.2,8.0,0
28.549237,77.225906,48.2,92.1,165.0,0
28.562545,77.227796,79.2,203.9,2.0,0
28.594287,77.325019,34.6,46.9,40.0,0
28.608964,77.237144,2.6,1.6,23.0,0
28.646325,77.250426,24.2,369.1,49.0,1
28.623962,77.147405,52.1,48.5,272.0,0
28.591026,77.20176,72.8,8.2,3.0,0
28.622323,77.164334,49.2,63.6,88.0,0
28.618774,77.248428,37.7,71.4,1.0,0
28.597913,77.221107,6.5,66.5,18.0,0
28.616313,77.201422,11.6,268.0,73.0,1
28.502923,77.266322,4.3,30.8,19.0,0
28.657174,77.205035,56.9,2.8,57.0,0
28.637898,77.285198,66.5,201.8,204.0,0
28.685399,77.284532,13.2,17.0,125.0,0
28.569953,77.186717,26.0,110.7,109.0,0
28.639075,77.274174,38.3,18.3,13.0,0
28.515251,77.224134,11.4,141.3,19.0,0
28.522218,77.198798,33.3,189.5,93.0,0
28.598653,77.238241,77.3,8.9,79.0,0
28.581567,77.139147,57.5,12.7,21.0,0
28.662867,77.191604,13.4,207.5,34.0,0
28.669417,77.239389,7.9,117.8,63.0,0
28.674682,77.203784,35.6,3.2,45.0,0
28.640395,77.272407,79.0,16.1,37.0,0
28.64255,77.198597,63.5,42.5,6.0,0
28.546415,77.224574,23.4,159.7,34.0,0
28.680485,77.212485,2.1,13.1,291.0,1
28.673095,77.142103,32.9,103.0,25.0,0
28.541503,77.238119,12.8,7.0,71.0,0
28.633902,77.234358,14.4,50.4,42.0,0
28.583164,77.121864,13.0,104.4,95.0,0
28.702981,77.095012,57.6,5.4,83.0,0
28.561749,77.195825,2.9,18.3,173.0,0
28.61513,77.28003,45.2,125.5,63.0,0
28.619798,77.354417,60.2,14.3,177.0,0
28.607832,77.127457,12.5,88.1,3.0,0
28.717918,77.29978,71.4,82.2,31.0,0
28.695053,77.276577,6.3,58.8,67.0,0
28.52862,77.189333,54.6,18.0,39.0,0
28.634856,77.312659,13.8,43.2,161.0,0
28.609932,77.241827,64.5,77.8,9.0,0
28.652215,77.207127,45.7,170.8,39.0,0
28.621145,77.129478,47.1,127.9,116.0,0
28.56987,77.223604,27.7,74.8,85.0,0
28.558625,77.22057,22.7,20.8,94.0,0
28.590405,77.33044,37.1,19.5,37.0,0
28.604473,77.171207,60.6,134.5,25.0,0
28.620195,77.174195,13.5,87.4,42.0,0
28.581972,77.192967,65.3,35.5,13.0,0
28.695799,77.35131,38.4,284.6,62.0,1
28.637263,77.160975,36.2,176.4,93.0,0
28.654198,77.283905,1.3,89.1,4.0,0
28.603563,77.140611,9.9,36.9,55.0,0
28.558624,77.240083,34.6,29.5,51.0,0
28.654667,77.223411,78.5,224.3,18.0,0
28.560827,77.183513,20.0,46.9,322.0,0
28.509359,77.254392,0.8,128.8,42.0,0
28.638781,77.178478,34.9,224.7,131.0,0
28.572719,77.137742,1.3,54.2,13.0,0
28.593787,77.202919,26.9,84.7,83.0,0
28.645199,77.172635,28.3,7.2,5.0,0
28.563981,77.231462,0.2,84.6,4.0,0
28.53039,77.204195,62.4,19.4,13.0,0
28.671471,77.296701,73.0,88.8,80.0,0
28.607585,77.202541,79.9,8.5,348.0,0
28.673367,77.232287,40.7,54.7,100.0,0
28.641807,77.160391,24.5,58.9,33.0,0
28.643282,77.197169,57.4,52.9,62.0,0
28.618672,77.172918,58.9,113.1,39.0,0
28.61863,77.277739,30.3,112.4,17.0,0
28.667226,77.180621,45.2,98.0,57.0,0
28.651224,77.18598,65.7,79.9,45.0,0
28.581049,77.233442,15.1,187.8,46.0,0
28.63515,77.182815,1.6,68.6,4.0,0
28.579533,77.288983,43.2,34.3,8.0,0
28.59487,77.316387,53.2,4.9,42.0,0
28.638919,77.173628,46.0,61.4,27.0,0
28.578778,77.260782,47.7,20.7,33.0,0
28.617881,77.17625,31.4,39.1,30.0,0
28.629505,77.200671,52.1,4.1,75.0,0
28.593533,77.253009,3.4,81.9,12.0,0
28.646484,77.225492,12.1,174.2,171.0,0
28.588527,77.226817,35.6,31.5,38.0,0
28.657632,77.273415,75.4,130.7,25.0,0
28.617035,77.273068,51.6,10.8,1.0,0
28.619142,77.221055,28.4,102.7,26.0,0
28.565562,77.186777,36.6,6.6,59.0,0
28.598769,77.218546,67.7,23.9,96.0,0
28.620243,77.168062,43.4,35.7,79.0,0
28.661721,77.257802,3.8,13.6,51.0,0
28.594416,77.209088,33.3,16.3,34.0,0
28.661535,77.163222,31.0,96.0,45.0,0
28.572719,77.285548,72.0,8.1,196.0,0
28.627208,77.217802,24.4,217.3,203.0,0
28.585161,77.181099,5.2,117.0,98.0,0
28.687708,77.275649,28.4,35.3,11.0,0
28.678684,77.281375,3.5,79.3,163.0,0
28.624785,77.124151,66.6,101.7,63.0,0
28.583746,77.273869,47.2,72.2,39.0,0
28.534651,77.226388,37.6,77.0,49.0,0
28.629415,77.26707,28.8,198.1,39.0,0
28.620877,77.215102,33.4,170.4,39.0,0
28.653408,77.237462,63.0,196.1,34.0,0
28.537182,77.203288,14.4,173.2,136.0,0
28.617576,77.268114,5.7,92.5,37.0,0
28.631949,77.184932,44.9,54.1,15.0,0
28.565401,77.26981,68.7,53.5,16.0,0
28.616326,77.227433,45.0,118.1,8.0,0
28.574153,77.256336,63.7,206.1,48.0,0
28.569232,77.168037,71.4,7.4,24.0,0
28.58397,77.239639,6.2,167.5,52.0,0
28.597195,77.24516,47.1,151.6,160.0,0
28.672437,77.311216,66.6,7.3,187.0,0
28.594411,77.253387,51.5,85.5,22.0,0
28.568207,77.189093,47.3,285.7,15.0,1
28.651145,77.187024,63.0,152.7,3.0,0
28.661884,77.256556,56.6,5.2,19.0,0
28.651472,77.191501,40.1,207.4,42.0,0
28.678963,77.192526,3.5,15.2,55.0,0
28.620113,77.175543,49.1,6.0,6.0,0
28.61828,77.225155,17.1,20.7,17.0,0
28.575306,77.229463,20.3,52.8,3.0,0
28.680451,77.202192,54.4,135.1,90.0,0
28.605892,77.30325,36.2,24.9,19.0,0
28.595321,77.247054,57.3,39.6,51.0,0
28.59085,77.306413,31.4,12.2,37.0,0
28.642329,77.225043,69.6,27.6,39.0,0
28.614677,77.181859,34.2,185.9,66.0,0
28.619975,77.168771,39.5,91.4,32.0,0
28.594273,77.212349,10.1,89.6,17.0,0
28.600585,77.256163,40.3,23.0,32.0,0
28.603097,77.203643,19.2,12.6,104.0,0
28.681579,77.261345,61.0,174.7,50.0,0
28.520438,77.288666,57.1,230.1,225.0,0
28.63291,77.178166,1.3,4.4,92.0,0
28.664908,77.163525,39.5,60.4,105.0,0
28.518574,77.265908,3.6,46.4,92.0,0
28.606926,77.231949,45.5,107.3,35.0,0
28.659606,77.234773,72.1,28.7,98.0,0
28.572852,77.253368,69.4,77.5,60.0,0
28.623927,77.142203,19.5,6.9,15.0,0
28.563901,77.240562,11.2,138.5,6.0,0
28.612154,77.227524,63.3,21.8,41.0,0
28.674379,77.241595,43.7,30.1,52.0,0
28.695281,77.170761,33.9,38.0,26.0,0
28.623262,77.222533,64.8,18.5,60.0,0
28.546552,77.194318,20.2,132.4,10.0,0
28.594976,77.270686,18.0,5.7,98.0,0
28.519842,77.214162,49.0,216.9,31.0,0
28.595801,77.188498,21.8,213.4,78.0,0
28.658735,77.168958,34.1,140.5,115.0,0
28.542356,77.262142,36.4,243.2,16.0,0
28.600146,77.26756,16.4,114.6,47.0,0
28.569691,77.31467,4.9,66.1,8.0,0
28.700184,77.202397,61.3,102.3,3.0,0
28.630434,77.167853,62.7,0.3,2.0,0
28.653019,77.212203,47.9,92.5,180.0,0
28.62513,77.183612,11.9,3.4,3.0,0
28.648549,77.187044,38.1,174.9,55.0,0
28.664532,77.242221,14.2,181.5,4.0,0
28.612415,77.273102,70.5,9.7,75.0,0
28.583941,77.23916,55.8,91.1,40.0,0
28.563738,77.224161,2.5,88.2,14.0,0
28.698437,77.259526,0.1,55.1,55.0,0
28.651534,77.207126,78.7,2.0,24.0,0
28.49934,77.290996,3.2,9.7,10.0,0
28.598269,77.368455,69.3,86.1,81.0,0
28.631304,77.187019,76.5,60.3,29.0,0
28.694113,77.278962,24.6,3.8,38.0,0
28.555366,77.27904,43.2,58.3,2.0,0
28.631818,77.244858,51.8,151.4,50.0,0
28.590513,77.28282,41.6,176.9,43.0,0
28.550653,77.23624,17.1,95.5,83.0,0
28.677771,77.250942,46.5,86.9,39.0,0
28.562291,77.222598,20.7,117.3,111.0,0
28.659039,77.225519,13.2,11.5,26.0,0
28.530771,77.250305,40.4,16.9,82.0,0
28.585999,77.239566,29.8,53.2,17.0,0
28.639102,77.166151,2.2,48.0,119.0,0
28.646339,77.243955,76.0,16.3,26.0,0
28.632344,77.206223,3.2,90.7,80.0,0
28.659771,77.1907,72.2,108.1,98.0,0
28.59607,77.266997,15.2,25.3,11.0,0
28.680119,77.171806,11.3,30.0,97.0,0
28.628331,77.204944,5.5,23.8,21.0,0
28.64724,77.165197,34.1,26.1,54.0,0
28.62868,77.198393,46.9,36.3,44.0,0
28.635072,77.338142,72.3,46.5,53.0,0
28.560443,77.180258,62.7,53.0,93.0,0
28.563417,77.210934,12.8,53.1,107.0,0
28.583441,77.288101,13.4,76.8,17.0,0
28.636216,77.240426,0.7,33.7,13.0,0
28.581069,77.211572,55.0,56.0,5.0,0
28.595696,77.183855,1.4,56.4,73.0,0
28.606868,77.252178,11.1,8.1,39.0,0
28.681394,77.202305,50.8,79.4,10.0,0
28.640639,77.327234,12.0,26.1,40.0,0
28.537435,77.20437,12.3,3.8,250.0,0
28.618484,77.303,18.7,83.3,49.0,0
28.595329,77.26238,30.8,4.0,123.0,0
28.599084,77.26195,0.6,46.7,6.0,0
28.610532,77.210589,59.7,77.6,139.0,0
28.666792,77.195529,61.9,524.9,49.0,1
28.569825,77.205504,29.3,57.9,47.0,0
28.620694,77.270773,63.8,30.6,9.0,0
28.625032,77.244708,22.8,54.2,37.0,0
28.599431,77.125202,78.9,17.4,40.0,0
28.578584,77.154074,31.8,46.1,9.0,0
28.572733,77.211741,53.5,165.1,25.0,0
28.589468,77.245313,25.8,11.7,127.0,0
28.647381,77.20704,36.1,60.4,2.0,0
28.592583,77.193363,51.6,77.6,44.0,0
28.605543,77.169291,27.8,30.0,91.0,0
28.552651,77.264151,52.5,106.5,206.0,0
28.586783,77.223476,11.7,87.2,64.0,0
28.621968,77.302523,38.7,49.9,2.0,0
28.527139,77.153515,21.8,81.7,76.0,0
28.662745,77.253061,73.6,146.7,78.0,0
28.580857,77.245884,66.0,73.4,46.0,0
28.698649,77.260857,39.0,67.3,28.0,0
28.631499,77.259833,36.3,77.7,35.0,0
28.518758,77.193148,66.7,90.1,174.0,0
28.624376,77.209468,55.2,41.3,131.0,0
28.594599,77.226821,54.7,145.0,20.0,0
28.624999,77.168359,43.9,206.1,5.0,0
28.691337,77.270082,69.0,77.8,82.0,0
28.645749,77.094775,15.2,174.2,46.0,0
28.599214,77.160387,69.0,109.2,61.0,0
28.540656,77.134595,41.7,44.0,173.0,0
28.654139,77.273488,49.7,54.8,172.0,0
28.635987,77.22928,77.0,67.5,106.0,0
28.668395,77.191854,34.0,223.8,18.0,0
28.603357,77.223316,53.4,83.5,97.0,0
28.625255,77.231712,41.8,56.8,113.0,0
28.598187,77.156519,74.5,10.5,0.0,0
28.614842,77.225798,39.0,87.9,32.0,0
28.534774,77.287939,20.5,64.7,23.0,0
28.626413,77.296748,38.6,225.1,111.0,0
28.62962,77.261165,73.3,33.5,7.0,0
28.585307,77.231415,40.1,127.0,58.0,0
28.640833,77.264727,11.7,26.6,43.0,0
28.654128,77.253786,43.3,15.1,155.0,0
28.680508,77.162302,31.0,1.0,39.0,0
28.559497,77.172817,52.0,180.6,5.0,0
28.643969,77.250233,19.3,47.0,132.0,0
28.677395,77.185075,25.8,26.4,55.0,0
28.59296,77.167238,41.3,41.3,66.0,0
28.680246,77.282968,9.5,99.5,76.0,0
28.574205,77.221636,16.8,40.0,106.0,0
28.613985,77.215253,64.1,20.5,81.0,0
28.524148,77.158353,75.1,7.4,18.0,0
28.517137,77.196065,77.6,77.8,190.0,0
28.532831,77.201329,75.0,288.0,9.0,1
28.681437,77.173244,75.4,80.6,32.0,0
28.571721,77.157727,65.7,234.8,46.0,0
28.571847,77.305895,58.8,168.3,3.0,0
28.630912,77.28897,18.5,13.6,8.0,0
28.573322,77.213251,35.3,169.0,13.0,0
28.67075,77.15212,31.8,0.1,123.0,0
28.703682,77.132231,58.4,57.0,55.0,0
28.499417,77.195922,38.0,59.2,6.0,0
28.636513,77.105824,28.8,103.8,79.0,0
28.507476,77.19586,65.1,112.9,37.0,0
28.542494,77.117429,60.0,21.1,10.0,0
28.634382,77.213787,29.5,171.0,49.0,0
28.563315,77.228321,33.5,15.8,29.0,0
28.623546,77.209158,71.5,260.5,63.0,1
28.612053,77.327088,58.6,336.7,236.0,1
28.528097,77.208185,55.2,95.5,78.0,0
28.643371,77.305014,56.9,83.7,43.0,0
28.62545,77.233313,8.2,309.8,57.0,1
28.612441,77.319137,45.1,22.2,89.0,0
28.578098,77.13072,23.3,82.3,16.0,0
28.629983,77.164376,6.8,41.7,9.0,0
28.545805,77.204151,58.5,14.7,51.0,0
28.560099,77.298657,24.3,10.9,82.0,0
28.626546,77.206547,24.8,96.4,33.0,0
28.662008,77.184491,51.2,20.8,13.0,0
28.586643,77.248835,53.3,73.2,61.0,0
28.633351,77.263796,37.9,21.7,68.0,0
28.620748,77.180144,44.5,48.4,93.0,0
28.631215,77.184068,67.9,108.5,53.0,0
28.575911,77.303247,8.6,60.1,27.0,0
28.603038,77.280941,5.2,164.1,15.0,0
28.608588,77.294321,52.5,59.8,3.0,0
28.685419,77.265533,48.3,17.3,31.0,0
28.555275,77.17582,14.9,181.9,88.0,0
28.54031,77.216852,41.8,43.3,84.0,0
28.760469,77.165427,59.7,161.7,171.0,0
28.625948,77.267291,58.5,21.2,1.0,0
28.637925,77.191326,47.7,80.9,12.0,0
28.642608,77.132915,10.4,14.5,65.0,0
28.649094,77.224184,24.3,6.7,47.0,0
28.65545,77.274761,32.5,544.7,76.0,1
28.649323,77.149646,63.1,0.8,30.0,0
28.666851,77.212248,43.5,71.6,26.0,0
28.61887,77.190774,58.7,1.1,72.0,0
28.664111,77.268055,73.9,64.2,32.0,0
28.705099,77.116146,49.9,8.4,18.0,0
28.620296,77.275249,19.0,123.9,22.0,0
28.634539,77.183245,11.2,27.7,15.0,0
28.581509,77.2105,0.0,33.8,1.0,0
28.602259,77.26143,14.1,23.3,71.0,0
28.628143,77.292445,21.5,9.7,80.0,0
28.591038,77.221066,21.6,55.5,94.0,0
28.615124,77.18225,53.4,47.5,12.0,0
28.627566,77.191925,12.0,62.0,147.0,0
28.686531,77.276805,34.8,78.7,24.0,0
28.56731,77.17429,0.4,7.4,135.0,0
28.631508,77.234944,20.9,42.7,19.0,0
28.580292,77.218872,3.3,71.8,3.0,0
28.648802,77.256463,56.8,31.2,44.0,0
28.652775,77.220207,28.3,17.0,45.0,0
28.694373,77.196806,38.4,74.6,139.0,0
