lighting_percent,crowd_level,police_proximity_m,open_stores_count,historical_crime_rate,safety_score
93.76,29.05,1715.8,2,0.58,59.3
12.22,25.99,2562.2,10,0.84,41.6
72.7,51.35,1486.8,5,3.31,49.4
75.28,33.96,2277.5,23,1.23,64.8
85.27,18.87,1902.1,20,4.12,59.3
97.7,45.79,3703.0,13,5.21,54.2
97.8,83.65,3057.2,16,5.91,65.2
15.87,56.35,3302.8,2,4.69,13.1
83.97,84.05,1131.9,23,3.29,72.8
68.17,22.63,1695.0,3,1.19,45.4
68.26,20.03,203.7,8,2.18,59.2
21.55,56.8,631.0,12,3.62,42.6
68.52,46.7,1398.8,5,7.86,34.5
98.42,64.42,420.8,9,1.8,85.1
92.06,76.52,3052.9,19,3.57,62.7
49.52,72.62,4990.8,19,6.25,34.2
13.6,89.8,594.0,20,6.02,44.2
42.61,40.84,4124.0,12,8.21,19.0
84.38,23.57,682.2,22,1.7,68.2
73.13,54.58,3382.6,13,0.24,66.1
51.34,14.97,3251.5,11,2.81,37.8
14.96,31.0,4523.3,22,1.36,33.3
48.42,23.71,658.3,12,4.71,45.4
52.21,40.69,1645.7,9,7.65,39.8
93.57,15.01,544.8,6,5.88,48.5
67.7,7.87,2096.2,4,1.24,42.0
38.05,64.11,4566.8,11,1.08,46.7
57.28,59.92,3929.5,24,7.76,35.7
15.94,68.75,3642.2,1,4.2,15.6
97.53,64.43,2711.8,7,7.86,49.1
42.41,15.29,4429.1,7,6.28,22.3
53.01,31.2,2302.3,18,8.44,23.6
41.98,16.66,833.5,4,7.42,20.6
71.43,80.87,4204.2,7,3.58,53.2
69.6,72.22,1470.2,9,6.47,53.1
74.38,23.14,362.8,12,4.06,53.3
34.13,35.72,717.6,8,2.06,48.8
38.41,92.0,3084.4,6,2.12,50.4
21.27,58.47,3074.7,19,3.44,39.2
69.0,77.1,1374.9,19,1.04,76.9
13.58,28.81,3663.2,18,1.59,26.4
63.79,23.9,3890.8,10,4.31,34.1
88.27,75.55,4610.5,7,8.11,42.1
90.17,66.73,2966.2,21,4.95,60.9
50.41,66.29,3919.2,15,3.53,41.8
51.34,54.74,3790.2,9,2.14,51.6
16.93,55.72,1363.3,5,1.75,40.8
70.37,71.21,1620.1,9,5.63,58.5
83.91,29.3,2444.6,9,7.23,39.1
32.02,36.75,193.3,24,3.45,43.4
47.92,83.45,1557.2,18,4.73,53.9
85.5,32.8,2422.0,3,6.04,34.0
88.94,54.17,629.5,18,0.59,79.1
31.89,68.24,718.8,2,3.05,38.5
59.55,94.99,2369.9,16,6.23,58.4
27.32,44.18,3681.7,13,5.85,20.3
19.17,43.53,4185.4,9,0.55,36.4
92.0,80.83,2776.9,5,2.1,65.2
83.85,77.5,2426.3,15,5.81,58.7
78.4,70.8,1983.0,8,2.38,71.0
14.39,46.69,1045.5,20,6.94,30.8
85.94,34.15,818.2,11,0.35,77.4
49.42,59.79,3980.3,11,1.7,51.8
40.82,83.86,2378.5,13,2.46,51.9
59.18,84.54,3972.6,1,7.87,15.9
18.22,14.76,3550.0,9,6.79,15.5
78.1,43.55,1050.1,3,7.53,38.4
62.42,46.82,2600.5,5,3.8,44.3
26.79,92.99,2275.7,22,7.01,36.5
26.94,66.02,2177.0,12,7.27,30.8
26.58,41.65,2758.6,22,3.46,35.4
15.13,7.35,4912.2,13,8.45,5.0
62.9,55.88,4083.2,3,7.25,22.6
85.63,13.65,4528.2,9,8.28,32.7
11.57,80.1,245.2,9,7.38,35.8
14.41,72.73,787.6,4,6.62,30.8
61.55,46.45,515.3,3,8.03,27.8
83.75,43.63,1389.8,11,3.63,57.4
39.41,85.76,2265.3,21,6.68,45.8
41.47,30.96,3246.1,13,1.89,42.0
63.67,27.41,2554.1,6,6.26,35.8
34.68,89.53,4525.6,1,6.7,19.9
12.39,77.83,4705.3,13,6.12,22.7
76.17,78.86,901.3,9,7.24,61.5
66.31,22.57,4279.3,15,3.57,36.6
62.27,17.9,2460.4,2,4.68,22.4
76.75,7.34,2321.3,7,0.19,59.5
70.77,26.33,3946.2,22,1.33,46.3
28.53,74.68,556.4,16,5.51,47.1
41.72,26.6,4424.2,3,4.82,17.9
21.35,70.62,3387.2,20,1.76,49.4
21.69,27.67,4388.8,18,2.15,28.1
70.86,40.58,4972.9,14,2.99,47.6
87.27,93.48,2638.2,19,6.12,58.6
96.65,27.03,557.0,9,5.22,58.1
66.55,38.87,916.0,9,0.68,67.6
26.57,32.1,1685.7,22,6.48,29.0
19.51,14.87,607.4,23,2.31,36.9
83.16,49.09,4095.2,11,5.74,50.5
62.09,39.08,1554.7,8,1.14,55.7
65.65,67.54,4881.8,14,8.48,30.8
80.33,78.58,3542.7,17,0.77,71.5
73.29,53.98,949.8,19,6.33,48.0
85.1,7.9,2432.6,0,4.65,29.7
15.06,60.7,2387.7,2,0.82,30.8
77.28,9.99,2513.3,7,0.33,56.1
86.58,60.47,2724.9,6,3.15,59.5
35.75,66.65,252.7,14,6.84,39.9
67.64,22.8,3462.9,7,0.45,48.2
38.27,78.74,2487.2,14,6.02,46.8
96.22,87.0,3975.7,21,5.61,59.7
13.01,78.18,4095.2,4,2.33,21.5
62.18,32.46,1229.6,11,0.75,61.4
24.99,57.8,337.3,11,7.79,34.5
74.1,87.33,3545.8,8,2.62,65.1
25.83,33.86,4891.0,20,1.04,28.3
31.18,78.8,2288.6,8,5.82,41.0
54.49,5.85,1372.1,14,1.92,45.8
92.34,5.33,867.7,14,4.1,56.5
29.05,73.37,1508.5,19,0.52,62.2
22.98,73.53,1706.8,11,8.44,31.3
78.31,76.01,2177.0,4,3.86,58.4
55.06,88.7,3311.5,0,8.49,25.0
92.06,15.61,1438.5,21,3.34,55.3
23.2,25.88,349.8,18,3.02,41.5
68.13,86.34,1929.1,10,7.78,52.7
30.96,20.95,4292.6,17,2.87,28.5
24.11,66.4,2541.9,5,3.73,26.2
71.51,52.74,4827.4,16,0.76,55.7
63.43,12.49,2567.7,13,8.13,30.3
77.93,30.67,1451.9,11,0.82,62.1
37.85,51.83,1047.2,24,6.58,39.7
50.32,81.71,3503.2,4,4.62,32.1
46.49,68.68,2728.3,6,0.62,58.0
98.57,60.97,3059.6,15,0.11,77.8
36.3,49.64,3800.1,24,7.96,20.4
36.53,31.88,3656.9,8,6.33,22.7
41.91,15.73,312.5,22,5.87,32.3
60.81,41.82,4032.6,14,3.78,45.4
32.71,7.57,2710.2,3,2.1,20.2
92.38,24.0,2019.4,19,5.81,51.4
33.91,43.92,2733.8,22,5.21,30.8
90.62,42.67,3101.0,23,6.2,54.9
19.31,8.99,832.6,6,3.17,34.3
69.09,58.02,2145.3,13,8.39,47.0
91.63,54.47,1744.4,3,0.66,70.5
25.19,12.03,1817.0,3,0.77,27.5
97.15,89.88,547.5,23,7.8,64.3
50.76,13.94,883.2,13,5.54,44.4
95.11,81.94,893.0,24,2.84,79.8
70.91,5.03,1928.8,6,6.5,33.1
37.14,84.41,4483.0,14,3.9,40.6
26.95,6.77,1109.5,11,0.28,43.9
37.34,73.2,2139.3,13,5.57,45.8
18.37,37.55,1626.9,12,2.14,35.9
22.95,71.44,3958.2,18,1.07,48.7
19.42,41.16,345.6,11,1.99,50.3
48.06,11.38,1063.1,15,4.1,39.5
81.6,74.08,1132.1,15,0.52,80.8
22.72,11.41,4965.5,0,7.52,5.0
21.73,87.99,2896.8,14,4.8,41.9
67.91,9.59,780.9,4,2.56,46.1
27.75,48.14,1433.8,5,5.87,25.5
18.78,70.07,922.3,24,6.86,44.5
25.02,40.39,710.6,20,5.26,37.0
93.14,24.55,4006.2,16,1.8,56.0
83.93,73.32,2529.2,10,1.03,79.8
41.87,75.59,3192.9,3,7.32,17.2
69.02,88.04,1723.1,17,2.07,77.8
58.35,38.85,2813.1,19,0.27,58.2
70.94,50.56,1362.1,13,5.5,51.2
71.44,37.68,1609.4,22,1.38,59.8
66.59,28.14,3296.0,8,8.42,23.9
33.95,72.59,836.7,2,7.41,24.7
13.51,35.57,3124.4,2,5.21,8.7
51.0,43.53,4276.0,10,7.1,28.6
90.19,41.33,690.1,19,4.05,65.8
61.25,69.14,4497.6,22,6.72,35.7
84.92,87.6,489.3,21,5.53,74.3
99.25,65.01,1809.7,4,0.34,80.6
24.73,47.44,3091.5,3,8.07,11.9
72.26,75.13,2841.1,11,7.33,46.0
70.69,62.69,572.3,23,8.11,51.2
98.2,10.45,4014.7,11,6.24,40.8
98.7,13.61,4868.5,3,3.56,38.3
71.8,8.41,988.0,2,1.84,40.8
31.93,46.11,4486.1,22,1.61,36.2
81.87,79.33,2828.4,1,1.32,58.5
19.63,33.18,4686.1,3,1.95,18.3
80.26,39.57,962.8,23,4.73,54.3
91.92,86.85,3980.9,3,5.84,47.1
44.46,80.32,392.9,6,2.74,65.0
66.76,64.85,4427.7,1,4.71,25.8
48.71,29.01,3403.4,10,2.97,37.6
49.4,15.53,1914.2,4,5.95,22.8
37.93,6.45,1033.3,12,8.4,23.4
78.59,14.63,4101.0,3,5.89,21.4
94.26,31.33,3055.9,8,0.6,69.9
94.67,54.66,1866.0,6,4.11,60.7
25.73,10.76,2274.8,24,6.57,22.6
88.73,17.26,4150.1,12,4.65,40.3
76.37,21.3,1760.7,9,8.09,33.0
32.76,61.88,539.2,6,0.56,56.8
16.06,60.42,4565.3,17,2.55,29.5
34.12,54.57,1998.0,17,1.95,52.0
92.1,27.55,1807.1,1,6.55,25.4
66.99,38.4,1101.6,20,4.5,51.5
74.89,13.7,4497.4,0,1.26,26.4
33.14,25.38,1165.8,12,2.5,41.4
74.74,85.79,3219.7,22,4.49,58.1
12.53,93.17,4415.7,1,8.47,5.0
43.78,63.29,271.1,3,3.16,50.3
66.41,87.51,4161.1,8,1.42,60.4
23.15,62.85,2111.9,7,4.28,39.0
84.07,7.99,3324.1,17,2.71,50.3
31.15,94.71,1924.8,15,4.85,49.8
68.71,13.91,3508.0,3,4.02,25.4
46.47,66.44,1346.0,3,5.89,31.0
63.64,27.76,207.5,17,7.78,46.8
19.67,40.28,4744.2,1,1.78,14.5
11.52,63.13,180.2,20,7.0,33.7
91.86,44.28,4138.1,10,8.07,44.8
34.27,27.55,928.8,19,3.24,44.5
83.77,35.1,2021.9,23,1.05,73.9
99.94,35.74,4130.2,3,7.0,26.1
29.03,91.34,1109.1,23,5.99,46.9
33.87,76.88,4342.0,13,1.89,43.0
69.66,46.27,2539.0,20,3.84,52.0
96.89,22.98,1894.2,16,4.96,54.4
92.42,77.99,3345.9,24,1.53,71.7
55.26,19.15,1772.8,7,6.11,33.3
81.56,23.94,1801.7,0,5.9,25.5
22.22,37.94,3694.3,18,7.55,15.7
97.97,84.23,1618.2,18,4.87,69.6
96.79,16.86,1083.8,20,4.92,60.9
24.74,16.0,4057.5,6,5.3,9.5
36.95,49.46,4046.3,0,2.4,21.3
19.01,29.88,2538.2,0,6.47,5.0
34.45,56.19,2680.6,9,5.66,33.1
83.44,45.65,3510.8,12,7.15,39.4
44.05,44.15,2595.4,21,6.56,32.7
17.96,15.08,2143.5,4,5.46,12.9
40.8,17.69,4975.0,11,1.45,30.4
98.32,78.9,823.4,2,7.82,47.2
66.67,84.73,3004.4,18,3.18,58.4
47.45,26.12,4440.7,3,8.2,5.0
24.99,15.21,3467.4,14,3.48,29.9
98.76,9.81,4416.5,12,1.33,50.5
83.88,59.75,1748.0,10,7.53,51.2
35.33,69.38,1432.8,1,6.78,27.9
16.31,38.55,4271.2,8,6.7,18.4
15.1,66.17,2031.2,11,0.85,52.0
20.83,69.17,3577.4,3,7.49,11.5
62.27,89.18,824.0,18,5.11,65.1
93.59,10.84,3803.6,9,4.05,47.2
54.71,22.31,2790.0,10,7.77,30.6
85.87,11.17,1416.2,6,5.69,41.8
50.13,83.12,2523.1,12,1.22,67.0
73.77,76.33,3515.0,8,4.46,54.2
75.87,56.72,158.2,11,5.45,66.7
25.66,12.53,3223.6,1,7.65,5.0
42.51,29.6,2753.8,21,2.45,37.8
67.36,31.79,1179.4,20,6.77,43.3
16.36,55.47,3789.6,0,6.82,5.0
42.54,28.22,1587.0,6,1.18,51.4
58.13,11.57,1456.6,0,0.24,33.6
99.66,70.77,2409.0,24,4.98,60.3
52.71,31.92,3413.1,15,6.73,30.7
83.45,45.71,4651.3,3,4.76,34.3
48.89,16.49,792.7,7,6.93,27.1
81.68,77.23,2042.7,16,5.33,60.1
63.59,55.9,428.2,20,5.59,54.1
89.79,86.14,3816.9,18,0.34,79.0
46.98,49.59,2293.9,3,0.84,43.0
64.39,89.73,3564.0,3,6.19,35.2
66.7,85.27,1678.8,7,6.51,53.0
47.56,56.88,4237.2,9,4.65,33.5
22.99,89.05,2720.7,15,5.06,47.4
18.42,34.08,4723.7,18,5.26,20.5
11.5,37.91,486.2,0,0.98,26.0
88.62,9.09,2620.0,4,5.71,29.5
31.28,58.03,3855.6,1,4.12,15.0
29.04,69.97,3040.7,15,5.16,39.2
76.24,74.62,213.7,12,4.83,64.5
38.8,18.48,4864.5,5,6.51,7.7
55.54,44.97,1561.5,3,2.78,37.1
24.63,20.92,1321.5,24,3.24,38.9
96.38,64.59,2479.7,6,3.39,64.8
86.64,19.22,2756.6,1,6.5,23.3
87.74,86.37,3854.8,22,3.72,64.4
46.61,25.76,2027.0,9,1.59,51.5
78.61,31.23,2255.8,13,8.36,37.5
22.95,81.58,2721.3,7,4.24,42.5
10.78,46.26,2032.5,2,1.02,25.1
11.8,7.16,4581.3,2,5.73,5.0
62.79,49.51,4271.1,1,6.31,18.3
50.99,12.61,2329.4,16,4.3,40.2
56.62,93.68,101.0,18,5.53,63.6
10.67,57.93,4514.6,9,1.55,34.4
48.04,28.09,709.2,11,3.19,48.2
74.63,55.73,1298.1,22,1.46,74.2
49.84,11.92,846.6,10,3.35,38.2
75.9,76.99,981.1,8,4.83,66.5
30.97,88.28,4034.1,24,3.82,43.4
83.18,83.7,2939.6,12,5.08,59.9
62.96,35.76,4784.9,5,4.31,28.2
28.97,34.32,1234.1,13,2.77,43.9
31.3,8.16,2479.6,21,1.3,39.9
66.52,63.63,4889.4,10,2.22,49.5
84.69,53.14,4149.6,4,1.79,50.5
47.41,46.34,3670.2,1,6.04,15.9
33.25,86.69,1026.0,6,6.99,36.9
88.03,20.11,3870.1,16,6.15,40.3
70.23,5.87,1803.1,5,5.51,33.1
50.33,11.6,2699.6,13,2.69,37.9
53.91,25.1,3084.9,3,6.07,15.5
28.38,8.0,3085.9,2,5.18,5.0
66.41,50.26,3660.0,10,0.49,59.8
42.29,33.27,3342.3,0,7.72,5.0
99.61,21.24,435.0,13,0.77,79.9
53.22,72.51,2341.0,5,4.32,43.7
53.73,23.4,3353.7,22,4.41,33.1
60.93,66.88,1550.4,16,7.13,48.9
92.51,36.43,1634.0,16,7.77,44.8
82.07,51.06,710.4,22,7.99,48.3
50.6,89.05,2151.2,10,4.89,51.9
74.68,8.36,4935.5,21,5.8,19.2
62.76,50.02,1498.1,6,0.84,62.2
54.31,81.9,2704.0,12,4.2,56.8
27.31,57.92,3741.9,7,7.64,22.6
51.75,29.92,166.1,7,3.93,54.3
32.12,40.79,4512.2,8,0.68,45.5
92.34,66.22,1994.1,24,1.79,73.6
40.19,85.17,4358.7,6,3.71,43.3
95.7,8.7,290.8,24,2.1,66.9
57.97,11.44,813.8,21,3.4,46.7
66.84,34.25,1680.4,8,2.9,52.8
58.86,25.95,1792.8,10,2.78,49.4
21.64,28.84,4254.2,1,0.87,18.2
43.82,24.91,154.9,17,7.51,39.4
18.92,22.62,3241.4,21,5.92,20.8
66.07,16.76,743.4,2,5.34,28.3
50.22,89.06,4133.8,17,5.19,42.0
80.02,17.98,3915.0,15,3.43,46.5
29.84,23.4,2549.6,7,7.02,21.7
24.81,27.16,1142.2,22,7.91,26.9
46.57,88.97,3209.0,7,0.15,61.9
93.39,73.01,865.7,5,0.77,78.7
73.94,76.07,1031.1,24,5.77,63.1
47.7,14.43,3170.8,24,2.08,36.3
56.55,80.27,4957.0,1,7.76,16.2
17.58,41.74,4466.2,15,5.71,21.5
98.61,28.65,3006.2,20,3.19,60.0
69.98,56.82,2738.8,8,3.59,54.9
35.69,79.0,4992.1,18,5.9,39.4
62.72,75.08,2782.2,20,1.28,70.9
19.85,85.1,2158.6,14,7.52,33.3
96.93,88.53,4556.8,23,0.14,76.8
25.73,26.43,1247.5,1,8.32,6.1
68.32,43.15,577.9,14,1.51,66.9
32.09,6.32,3207.0,21,6.33,21.6
74.58,84.14,569.7,10,0.44,79.5
79.91,18.91,1928.4,19,3.72,51.2
70.61,82.53,2175.5,11,5.39,59.8
65.3,34.64,2782.9,14,0.69,61.0
90.32,38.13,4959.1,15,3.82,43.5
17.08,8.52,1182.8,5,2.65,23.8
39.78,34.42,1941.2,2,4.29,19.7
32.35,84.95,748.0,5,4.34,44.3
98.92,7.3,3077.3,22,6.7,36.9
45.05,41.57,3665.6,2,1.14,34.1
75.94,7.83,2462.2,20,0.79,56.6
71.63,38.38,1304.6,12,3.48,56.8
29.09,20.54,3142.4,11,7.56,16.4
31.51,27.7,2741.9,7,7.28,22.6
35.32,83.98,938.8,1,4.8,32.2
47.0,44.24,2087.8,6,7.57,21.9
31.09,29.64,2232.5,16,6.86,27.5
11.77,58.04,4914.8,6,2.43,24.3
89.15,17.79,4261.5,0,1.53,30.2
96.9,28.35,3698.4,3,2.63,46.2
40.74,54.16,4455.0,14,2.01,37.0
40.47,26.38,3703.9,3,5.33,12.2
10.64,66.12,4526.7,11,5.01,17.4
71.22,49.23,367.3,15,5.13,58.6
84.29,74.48,2334.7,20,1.69,77.6
23.19,90.34,3759.8,17,6.75,30.3
24.37,15.42,2958.1,13,3.74,25.1
81.11,35.12,958.3,13,4.07,64.4
65.47,33.76,1768.4,10,8.47,36.5
14.04,18.61,1657.1,15,2.47,41.4
66.03,77.93,1380.6,14,3.41,65.6
37.8,73.39,1781.4,21,5.78,44.9
43.19,48.6,2622.8,5,7.5,27.4
79.28,53.4,4288.9,23,1.16,59.4
82.98,10.36,3736.0,12,6.27,35.5
46.03,55.0,4192.7,16,7.81,18.5
95.24,76.22,4429.7,3,3.65,54.6
46.58,56.64,2139.1,11,2.51,54.3
79.47,28.88,1795.5,17,5.79,47.3
53.55,65.08,382.4,7,2.17,66.1
90.78,37.53,4659.4,11,3.33,47.3
91.7,54.04,422.5,3,7.63,43.0
17.87,48.88,3731.6,7,5.06,25.0
94.28,39.31,1952.7,1,0.9,54.5
84.3,69.7,4749.0,3,2.87,46.7
81.22,84.55,2156.0,11,5.37,62.9
28.08,5.47,4101.4,24,4.14,22.2
82.46,89.03,1485.0,20,5.65,61.5
86.51,51.04,1565.5,21,6.5,57.9
36.02,68.07,3018.0,9,4.14,41.6
95.7,82.01,4990.1,14,8.39,44.8
14.49,47.04,2636.1,8,7.78,17.2
23.49,80.15,4687.9,8,0.6,46.5
58.38,20.99,3952.6,6,2.34,37.4
61.82,19.33,3999.7,1,2.62,26.0
68.06,64.17,2236.2,6,1.65,62.9
11.53,83.31,1994.1,8,2.72,48.7
96.43,85.32,1040.4,17,3.67,76.3
14.01,62.94,4823.3,22,0.53,40.6
22.88,52.29,4801.0,11,1.17,38.5
11.26,34.83,3760.6,6,0.91,29.6
61.02,93.2,1551.6,18,0.49,78.3
93.9,33.77,1301.4,21,4.14,57.8
69.94,71.98,4944.2,23,2.9,46.5
84.04,52.88,426.1,15,7.96,56.6
11.2,59.77,4233.5,7,0.96,35.7
58.78,40.41,1841.7,18,7.88,37.0
51.36,91.83,2152.5,5,0.83,59.3
54.91,56.45,4176.7,1,5.3,24.4
16.5,89.4,544.0,1,2.18,41.9
71.6,5.68,1835.4,7,7.05,31.4
55.29,56.54,4764.9,9,0.62,53.1
78.86,69.55,3525.4,20,8.1,37.3
53.68,72.06,3799.2,20,0.5,61.0
23.44,86.45,3811.8,10,2.13,51.6
68.34,5.4,396.8,19,4.0,50.6
25.51,5.03,1095.7,19,6.45,23.8
88.52,47.5,2507.2,23,8.09,43.6
65.18,7.64,1903.9,2,3.7,32.4
24.15,92.71,2113.5,15,6.46,44.3
96.61,24.99,3929.1,2,6.21,26.3
56.65,47.54,171.9,7,4.9,52.5
16.56,10.5,3336.4,18,5.9,15.1
66.41,51.98,100.5,11,0.42,75.6
32.79,39.2,409.0,17,3.81,44.0
82.33,9.02,2100.6,12,6.7,42.6
83.6,35.16,4220.6,10,4.08,48.6
98.11,40.23,810.5,12,7.44,58.7
55.17,94.09,2817.6,20,7.1,43.4
50.95,23.71,3424.7,2,7.35,6.2
77.81,54.03,1224.7,5,1.19,70.3
21.92,93.86,2610.4,22,2.15,56.6
59.22,76.28,4565.9,2,0.35,42.9
59.16,94.4,2609.9,24,8.36,47.2
18.05,92.15,870.9,0,2.08,37.2
47.62,49.06,3176.3,13,3.18,40.0
86.8,67.67,3001.8,22,2.41,60.6
87.05,14.94,232.1,19,0.43,71.7
18.93,44.7,543.9,6,2.29,47.3
18.16,77.81,868.2,24,0.92,63.7
33.64,50.48,767.8,8,3.41,53.2
88.73,68.24,1371.4,0,8.22,36.3
21.6,72.12,2325.1,9,5.97,36.4
74.8,27.81,1921.4,12,6.04,47.8
19.1,83.81,4464.2,11,3.91,30.1
66.08,46.38,3099.3,3,6.91,28.6
42.05,23.92,4393.1,6,7.73,7.7
81.0,82.89,2682.5,9,8.18,47.0
31.03,42.6,540.4,21,0.93,58.2
67.53,72.53,2370.1,24,7.49,48.9
31.21,54.32,4128.0,6,1.99,34.2
74.23,39.37,1051.1,14,3.44,61.5
88.63,77.89,546.9,18,3.0,79.5
21.41,57.6,1714.2,6,5.77,28.9
87.99,40.15,2005.6,13,5.12,55.3
63.42,14.86,1600.7,20,1.02,62.2
21.44,85.59,762.7,13,6.68,41.6
48.48,8.19,1329.1,17,3.79,39.7
24.48,82.69,3443.2,9,0.12,55.5
73.03,37.4,1991.0,2,3.58,38.9
78.3,62.54,3199.5,5,4.44,49.6
19.52,88.0,2727.9,21,0.68,60.0
55.55,18.65,2790.4,22,1.37,47.4
83.32,56.03,1317.9,21,8.45,45.8
94.25,73.8,2655.6,8,7.42,60.8
56.22,73.18,215.6,13,1.22,73.2
95.53,52.31,2215.5,20,4.97,55.1
58.21,61.23,2905.9,20,3.29,58.1
45.48,73.18,991.8,23,4.67,57.3
86.34,80.69,1357.1,7,4.05,73.1
54.37,73.56,1175.7,0,0.5,55.3
52.47,36.86,445.7,2,2.75,49.1
54.13,94.71,1804.5,21,1.15,68.3
86.21,44.11,4896.9,5,4.21,37.0
84.87,7.2,1834.0,0,7.72,15.7
46.32,37.64,2356.6,17,8.46,25.0
40.0,16.5,3300.1,9,8.03,17.2
54.27,15.93,3277.6,22,8.38,19.1
61.55,30.34,4754.5,16,0.23,45.7
31.45,9.8,4302.1,20,6.23,11.8
81.46,66.97,3990.4,0,2.39,40.0
53.78,11.66,4763.0,21,7.37,20.3
40.06,23.3,1230.8,22,6.94,28.9
19.61,13.36,3123.6,7,3.66,24.8
31.5,10.69,4447.3,11,4.08,17.7
95.44,29.1,3158.3,18,2.33,50.3
37.46,56.47,4889.4,13,2.53,38.4
25.2,91.82,591.7,18,8.34,38.4
51.46,83.8,2252.7,16,7.57,40.8
37.64,83.83,4889.1,15,1.71,45.6
13.16,20.85,1959.9,18,2.41,31.4
39.08,28.84,3723.8,4,1.01,29.5
58.97,11.88,249.0,21,8.41,30.5
59.65,75.06,3504.7,18,7.72,34.5
42.09,11.28,4679.7,3,4.74,5.0
50.26,55.1,1975.3,4,5.92,26.1
96.9,27.31,204.4,4,6.38,55.0
43.96,26.91,236.8,24,1.81,54.6
33.24,94.17,4470.9,23,7.95,34.0
31.91,73.11,3640.3,0,4.52,18.5
51.2,80.32,622.8,17,0.88,72.0
78.36,56.48,367.5,14,3.44,69.0
28.54,83.39,4043.6,20,5.15,38.5
73.84,63.09,4068.3,18,3.06,50.9
11.9,90.16,690.6,22,5.97,41.9
47.7,30.32,1577.4,13,7.51,32.6
79.83,58.58,3922.1,5,6.58,30.6
40.49,67.11,2674.5,17,5.5,44.9
60.74,40.36,4787.3,7,4.4,37.5
28.45,84.17,2457.2,4,2.24,37.0
76.78,93.18,3417.1,21,3.92,60.1
14.71,49.44,2597.9,7,2.56,36.0
86.73,40.16,4720.5,5,7.95,28.7
27.84,47.47,2053.4,9,7.72,31.0
88.7,81.75,1226.0,2,1.41,64.7
41.73,63.09,1700.5,12,7.01,46.1
75.04,9.03,4278.6,6,6.0,25.2
38.73,53.8,2539.9,3,8.29,14.7
91.53,6.56,1835.8,12,3.99,54.0
21.4,75.07,2766.9,5,6.17,27.0
26.07,34.55,752.8,15,4.45,39.9
54.37,47.48,126.3,21,0.68,74.0
17.37,76.88,1474.9,20,0.49,58.4
27.64,9.18,3064.5,0,1.13,12.8
94.94,19.27,3587.2,23,2.59,52.1
97.88,40.82,4150.4,12,2.28,64.3
43.86,25.69,4640.7,1,6.22,6.0
93.1,35.41,2119.4,19,6.11,46.9
59.03,94.84,3728.5,18,8.26,35.7
34.28,79.29,465.9,5,2.71,53.1
73.22,84.55,381.9,10,7.98,59.1
69.3,89.33,711.5,16,5.25,63.3
99.02,35.68,2298.0,8,4.26,54.4
33.85,31.74,1135.3,4,5.71,21.9
70.49,26.07,1505.9,4,6.0,39.1
14.68,79.71,3274.6,15,1.54,48.1
20.23,66.16,1856.8,3,6.41,24.2
10.35,26.26,2831.1,19,6.19,20.7
99.95,38.93,2120.8,12,8.48,44.7
82.2,50.6,927.9,16,7.76,49.4
80.81,52.53,462.7,8,5.85,58.6
55.88,84.99,1257.5,24,6.08,55.7
37.01,39.25,382.7,12,8.05,36.3
23.61,86.77,3131.2,15,8.22,34.3
35.62,44.72,3999.0,19,7.05,25.4
43.84,72.17,1764.7,9,6.55,45.9
78.07,88.72,1996.8,9,1.04,83.7
58.57,86.68,4099.3,19,7.07,40.4
16.97,10.13,1190.8,15,2.23,39.5
11.62,23.51,683.9,22,4.84,32.0
19.21,47.92,2555.5,19,3.51,38.1
46.94,43.84,3266.3,0,3.0,23.2
93.99,62.68,3038.3,10,2.71,62.8
67.37,90.02,3598.0,12,7.29,47.2
82.16,15.12,378.1,24,6.56,49.1
51.97,45.67,2198.2,17,4.5,43.3
42.55,22.32,1269.0,4,5.68,25.2
19.76,85.47,3819.7,3,8.37,8.6
88.83,91.81,4376.4,23,3.44,61.9
80.48,48.08,1478.5,5,4.73,48.8
25.13,14.36,566.6,14,4.58,30.1
56.1,75.68,1341.8,22,7.96,43.6
53.86,67.74,609.6,1,3.05,47.3
66.26,36.92,1679.9,3,8.38,28.2
95.16,84.87,2737.2,13,2.66,80.5
62.18,92.82,4871.0,3,1.01,48.2
58.62,55.21,2056.9,17,1.71,63.7
14.53,55.92,1178.2,19,3.68,42.5
15.66,31.78,917.3,15,5.56,29.6
26.86,57.61,947.9,8,4.44,45.7
12.92,44.57,1043.7,7,3.26,40.9
76.9,32.2,3835.1,10,4.82,41.3
75.1,11.05,399.0,13,7.15,40.9
22.25,27.74,4987.3,16,7.15,8.5
85.25,22.81,2661.2,12,6.2,41.3
23.93,53.78,2766.9,7,8.1,23.5
37.11,59.15,1852.1,13,5.06,40.4
32.41,59.77,3482.3,10,0.16,50.0
43.51,39.94,2410.1,8,2.54,47.6
32.92,42.91,1712.4,7,2.86,43.6
54.01,80.08,1399.2,13,4.7,55.7
46.67,47.86,4635.7,14,7.7,27.9
98.79,93.9,1525.8,0,7.14,45.1
15.03,44.57,2238.3,23,2.05,39.8
22.8,63.46,1816.7,11,4.46,35.2
14.75,9.53,522.3,4,5.64,14.8
66.33,63.8,1011.1,24,8.4,41.8
14.91,81.63,1028.6,13,0.36,57.5
85.28,89.82,3498.9,24,4.0,58.5
56.07,94.76,2092.3,21,8.4,42.9
